Unixtime	state	scanDiameter	electrometerN	RHsh	Tsh	Tdsh
1.72E+09	SCAN	473.4035458	4208.986753	52.1	24.6	14.1
1.72E+09	SCAN	471.5512896	3874.258447	52.1	24.6	14.1
1.72E+09	SCAN	469.73868	4067.534996	52.1	24.6	14.1
1.72E+09	SCAN	467.9121228	3948.876156	52.1	24.6	14.1
1.72E+09	SCAN	466.094296	3464.605647	52.1	24.6	14.1
1.72E+09	SCAN	464.2839984	4081.522155	52.1	24.6	14.1
1.72E+09	SCAN	462.4684826	3518.832289	52.1	24.6	14.1
1.72E+09	SCAN	460.6573102	3816.748144	52.1	24.6	14.1
1.72E+09	SCAN	458.857316	3966.12231	52.1	24.6	14.1
1.72E+09	SCAN	457.0788133	3973.50515	52.1	24.7	14.1
1.72E+09	SCAN	455.3055138	3849.79749	52.1	24.6	14.1
1.72E+09	SCAN	453.5315661	4030.162934	52.1	24.6	14.1
1.72E+09	SCAN	451.7815119	4019.655221	52.1	24.6	14.1
1.72E+09	SCAN	450.0371845	3963.432175	52.1	24.6	14.1
1.72E+09	SCAN	448.2938256	4020.193248	52.1	24.6	14.1
1.72E+09	SCAN	446.5723766	3795.811341	52.1	24.6	14
1.72E+09	SCAN	444.8570215	3982.170621	52.1	24.6	14.1
1.72E+09	SCAN	443.139079	3887.457836	52.1	24.6	14.1
1.72E+09	SCAN	441.4386192	3798.384313	52.1	24.6	14.1
1.72E+09	SCAN	439.7358673	4014.862311	52.1	24.6	14.1
1.72E+09	SCAN	438.0438343	2977.185599	52.1	24.6	14.1
1.72E+09	SCAN	436.3666245	3927.039045	52.1	24.6	14.1
1.72E+09	SCAN	434.6949947	3033.370104	52.1	24.6	14.1
1.72E+09	SCAN	433.0302778	3888.768217	52.1	24.6	14.1
1.72E+09	SCAN	431.3722846	2652.830883	52.1	24.6	14.1
1.72E+09	SCAN	429.7298641	3815.695214	52.1	24.6	14.1
1.72E+09	SCAN	428.0929357	4027.144433	52.1	24.6	14
1.72E+09	SCAN	426.4609237	3011.950773	52.1	24.6	14.1
1.72E+09	SCAN	424.8383701	4134.327419	52.1	24.5	14
1.72E+09	SCAN	423.2214274	4031.217405	52.1	24.6	14.1
1.72E+09	SCAN	421.6131754	4070.294503	52.1	24.6	14.1
1.72E+09	SCAN	419.9633283	3845.191116	52.1	24.6	14.1
1.72E+09	SCAN	418.3737646	3977.988194	52.1	24.6	14
1.72E+09	SCAN	416.7833059	3829.074974	52.1	24.6	14.1
1.72E+09	SCAN	415.1984962	3525.555314	52.1	24.6	14
1.72E+09	SCAN	413.6210167	3248.087567	52.1	24.6	14.1
1.72E+09	SCAN	412.0597777	3665.451572	52.1	24.6	14.1
1.72E+09	SCAN	410.492763	3697.290743	52.1	24.6	14.1
1.72E+09	SCAN	408.9506616	4083.404478	52	24.6	14.1
1.72E+09	SCAN	407.4033391	3007.805345	52.1	24.6	14.1
1.72E+09	SCAN	405.8591037	3826.694705	52.1	24.6	14.1
1.72E+09	SCAN	404.3188571	3780.698796	52.1	24.7	14.1
1.72E+09	SCAN	402.7943627	3791.18801	52.1	24.7	14.1
1.72E+09	SCAN	401.2774948	3986.812453	52.1	24.6	14.1
1.72E+09	SCAN	399.7580317	4078.337159	52.1	24.7	14.1
1.72E+09	SCAN	398.2562188	3951.644914	52.1	24.6	14.1
1.72E+09	SCAN	396.7425951	3968.914192	52.1	24.6	14.1
1.72E+09	SCAN	395.258154	3879.142313	52.1	24.6	14.1
1.72E+09	SCAN	393.7624862	4006.329419	52.1	24.7	14.2
1.72E+09	SCAN	392.2931116	3726.075956	52.1	24.7	14.1
1.72E+09	SCAN	390.8193088	3449.331231	52.1	24.6	14.1
1.72E+09	SCAN	389.3263856	3962.316039	52.1	24.6	14.1
1.72E+09	SCAN	387.8549282	3717.769684	52.2	24.6	14.1
1.72E+09	SCAN	386.4155447	2801.324782	52.1	24.6	14.1
1.72E+09	SCAN	384.966378	4099.696366	52.1	24.6	14.1
1.72E+09	SCAN	383.5307586	4040.558108	52.1	24.6	14
1.72E+09	SCAN	382.0957237	3907.996899	52.2	24.6	14.1
1.72E+09	SCAN	380.6801536	3874.182907	52.1	24.6	14.1
1.72E+09	SCAN	379.2608933	3856.956795	52.1	24.6	14.1
1.72E+09	SCAN	377.8673297	4027.827373	52.2	24.6	14.1
1.72E+09	SCAN	376.4558889	4149.364425	52.2	24.6	14.1
1.72E+09	SCAN	375.0667144	4103.309934	52.1	24.6	14.1
1.72E+09	SCAN	373.6694457	3858.41363	52.2	24.6	14.1
1.72E+09	SCAN	372.2806154	4013.399309	52.2	24.6	14.1
1.72E+09	SCAN	370.9004368	4019.593556	52.2	24.6	14.1
1.72E+09	SCAN	369.5176255	3902.178808	52.1	24.6	14.1
1.72E+09	SCAN	368.1436822	3881.410043	52.2	24.6	14.1
1.72E+09	SCAN	366.7807755	3684.405846	52.1	24.6	14.1
1.72E+09	SCAN	365.4235274	3977.51954	52.2	24.6	14.1
1.72E+09	SCAN	364.0823594	3642.035838	52.2	24.6	14.1
1.72E+09	SCAN	362.7493483	3970.972261	52.1	24.6	14.1
1.72E+09	SCAN	361.3794752	2818.123864	52.2	24.6	14.1
1.72E+09	SCAN	360.059059	2984.664019	52.2	24.6	14.1
1.72E+09	SCAN	358.7317978	4006.636202	52.2	24.7	14.2
1.72E+09	SCAN	357.403354	3951.862283	52.1	24.6	14.1
1.72E+09	SCAN	356.0855786	4025.627475	52.1	24.6	14.1
1.72E+09	SCAN	354.7815655	3884.396169	52.2	24.6	14.1
1.72E+09	SCAN	353.4835518	4140.658871	52.2	24.6	14.1
1.72E+09	SCAN	352.1881401	3839.32986	52.2	24.6	14.1
1.72E+09	SCAN	350.900812	3976.182952	52.1	24.6	14.1
1.72E+09	SCAN	349.6268201	4141.277063	52.1	24.6	14.1
1.72E+09	SCAN	348.3467542	4166.650661	52.1	24.6	14.1
1.72E+09	SCAN	347.0862329	3866.920314	52.1	24.6	14.1
1.72E+09	SCAN	345.816242	4189.101338	52.1	24.6	14.1
1.72E+09	SCAN	344.5504443	3896.699875	52.2	24.6	14.1
1.72E+09	SCAN	343.2931125	3947.15262	52.1	24.5	14
1.72E+09	SCAN	342.0436792	3981.678843	52.2	24.6	14.1
1.72E+09	SCAN	340.7952841	3749.826224	52.2	24.5	14
1.72E+09	SCAN	339.552516	2871.203538	52.2	24.5	14
1.72E+09	SCAN	338.312133	3922.18447	52.2	24.6	14.1
1.72E+09	SCAN	337.083155	4288.890693	52.1	24.5	14
1.72E+09	SCAN	335.8506515	4042.611552	52.1	24.5	14
1.72E+09	SCAN	334.6316521	4160.706156	52.2	24.5	14
1.72E+09	SCAN	333.4212355	3988.952227	52.2	24.5	14
1.72E+09	SCAN	332.2165676	4055.672195	52.1	24.5	14
1.72E+09	SCAN	331.0205612	4054.736429	52.1	24.6	14
1.72E+09	SCAN	329.8257555	4102.096676	52.1	24.5	14
1.72E+09	SCAN	328.6394383	3957.180888	52.2	24.6	14.1
1.72E+09	SCAN	327.4484897	3937.244599	52.2	24.6	14.1
1.72E+09	SCAN	326.2636997	4038.389042	52.2	24.5	14
1.72E+09	SCAN	325.0917289	3880.864308	52.2	24.5	14.1
1.72E+09	SCAN	323.9214543	3901.375622	52.2	24.5	14
1.72E+09	SCAN	322.7535434	4032.57866	52.2	24.5	14
1.72E+09	SCAN	321.5863342	3704.986533	52.2	24.5	14
1.72E+09	SCAN	320.4353697	2934.646012	52.2	24.5	14
1.72E+09	SCAN	319.2856199	3186.152802	52.2	24.5	14
1.72E+09	SCAN	318.1475455	3385.717637	52.2	24.6	14.1
1.72E+09	SCAN	317.0067136	4107.819186	52.2	24.6	14.1
1.72E+09	SCAN	315.8684779	2875.86541	52.1	24.5	14
1.72E+09	SCAN	314.7306402	3860.917228	52.2	24.6	14.1
1.72E+09	SCAN	313.6068343	4213.721082	52.2	24.6	14.1
1.72E+09	SCAN	312.4841164	4036.633132	52.2	24.6	14.1
1.72E+09	SCAN	311.369138	3944.998971	52.2	24.6	14.1
1.72E+09	SCAN	310.2648307	3868.35865	52.2	24.6	14.1
1.72E+09	SCAN	309.1742056	4024.21843	52.2	24.6	14.1
1.72E+09	SCAN	308.083664	4187.020145	52.2	24.6	14.1
1.72E+09	SCAN	306.9828461	3942.438332	52.2	24.6	14.1
1.72E+09	SCAN	305.8870483	4140.068429	52.2	24.6	14.1
1.72E+09	SCAN	304.8024461	3955.411103	52.2	24.6	14.1
1.72E+09	SCAN	303.7249266	3950.08479	52.2	24.6	14.1
1.72E+09	SCAN	302.6477628	3659.601107	52.2	24.5	14
1.72E+09	SCAN	301.5786937	4210.442047	52.2	24.6	14.1
1.72E+09	SCAN	300.5109836	3674.07542	52.2	24.6	14.1
1.72E+09	SCAN	299.4451902	3196.638932	52.2	24.6	14.1
1.72E+09	SCAN	298.3860628	3161.579307	52.2	24.6	14.1
1.72E+09	SCAN	297.3333642	3038.602378	52.1	24.6	14.1
1.72E+09	SCAN	296.2877252	4406.669265	52.2	24.6	14.1
1.72E+09	SCAN	295.2412157	3905.485593	52.2	24.6	14.1
1.72E+09	SCAN	294.198118	4375.989395	52.2	24.6	14.1
1.72E+09	SCAN	293.1653639	4023.84844	52.2	24.6	14.1
1.72E+09	SCAN	292.1344796	4191.974927	52.2	24.6	14.1
1.72E+09	SCAN	291.0985317	4100.181978	52.2	24.6	14.1
1.72E+09	SCAN	290.0752144	3932.235861	52.2	24.6	14.2
1.72E+09	SCAN	289.0614571	4271.912783	52.2	24.7	14.2
1.72E+09	SCAN	288.0405276	3841.811875	52.2	24.6	14.1
1.72E+09	SCAN	287.030684	4011.250284	52.2	24.6	14.2
1.72E+09	SCAN	286.02893	3721.797948	52.2	24.7	14.2
1.72E+09	SCAN	285.0277111	3104.765819	52.2	24.6	14.1
1.72E+09	SCAN	284.0305464	4066.112076	52.2	24.6	14.1
1.72E+09	SCAN	283.0361373	3969.706587	52.2	24.6	14.1
1.72E+09	SCAN	282.0566815	4374.933383	52.2	24.6	14.1
1.72E+09	SCAN	281.0624216	3899.026186	52.2	24.6	14.1
1.72E+09	SCAN	280.0824884	4038.295003	52.2	24.6	14.1
1.72E+09	SCAN	279.1134765	4110.644984	52.1	24.6	14.1
1.72E+09	SCAN	278.1406155	4090.298623	52.2	24.6	14.1
1.72E+09	SCAN	277.1687398	4098.059161	52.2	24.6	14.1
1.72E+09	SCAN	276.2025036	2889.109507	52.2	24.6	14.1
1.72E+09	SCAN	275.2389625	3313.05779	52.2	24.6	14.2
1.72E+09	SCAN	274.2873268	3776.679781	52.2	24.6	14.1
1.72E+09	SCAN	273.333171	3774.959328	52.2	24.6	14.1
1.72E+09	SCAN	272.3886208	3575.951019	52.2	24.6	14.1
1.72E+09	SCAN	271.4510712	3396.613839	52.2	24.6	14.1
1.72E+09	SCAN	270.5156817	4185.99034	52.2	24.6	14.1
1.72E+09	SCAN	269.590369	3403.586607	52.2	24.6	14.1
1.72E+09	SCAN	268.6637215	3179.644063	52.2	24.6	14.1
1.72E+09	SCAN	267.7368034	4065.076104	52.2	24.6	14.1
1.72E+09	SCAN	266.8139937	4258.981636	52.2	24.6	14.1
1.72E+09	SCAN	265.8962968	4263.045358	52.2	24.6	14.1
1.72E+09	SCAN	264.9769948	4178.556627	52.2	24.6	14.2
1.72E+09	SCAN	264.0617893	4079.029348	52.2	24.6	14.1
1.72E+09	SCAN	263.1557016	3695.303589	52.2	24.6	14.2
1.72E+09	SCAN	262.2535976	4162.946137	52.2	24.6	14.1
1.72E+09	SCAN	261.3542679	3307.176493	52.2	24.6	14.1
1.72E+09	SCAN	260.4575004	4078.758022	52.2	24.6	14.1
1.72E+09	SCAN	259.5722456	4087.705611	52.2	24.6	14.1
1.72E+09	SCAN	258.6853432	4004.955832	52.2	24.6	14.2
1.72E+09	SCAN	257.7963874	4066.468191	52.2	24.6	14.1
1.72E+09	SCAN	256.9091997	3286.133318	52.2	24.6	14.2
1.72E+09	SCAN	256.0341226	3833.874051	52.2	24.6	14.1
1.72E+09	SCAN	255.1603996	4008.59869	52.2	24.7	14.2
1.72E+09	SCAN	254.2901573	4145.027835	52.2	24.7	14.2
1.72E+09	SCAN	253.4090718	2801.289324	52.2	24.7	14.2
1.72E+09	SCAN	252.5476539	3993.418314	52.2	24.6	14.1
1.72E+09	SCAN	251.6941028	4304.20365	52.2	24.6	14.1
1.72E+09	SCAN	250.8401436	2703.23738	52.2	24.6	14.2
1.72E+09	SCAN	249.9870134	4111.243134	52.2	24.6	14.1
1.72E+09	SCAN	249.1347906	3972.194769	52.2	24.6	14.1
1.72E+09	SCAN	248.2933875	4301.125026	52.2	24.7	14.2
1.72E+09	SCAN	247.4528774	4121.448688	52.2	24.6	14.1
1.72E+09	SCAN	246.6221862	3620.400679	52.2	24.7	14.2
1.72E+09	SCAN	245.7933864	4189.961565	52.2	24.7	14.2
1.72E+09	SCAN	244.9646783	4049.690692	52.2	24.7	14.2
1.72E+09	SCAN	244.1359409	4126.512925	52.2	24.7	14.2
1.72E+09	SCAN	243.3117952	3150.935931	52.2	24.7	14.2
1.72E+09	SCAN	242.4915433	4292.356265	52.2	24.7	14.2
1.72E+09	SCAN	241.6755838	3970.276988	52.2	24.7	14.2
1.72E+09	SCAN	240.8602131	4310.891217	52.2	24.7	14.2
1.72E+09	SCAN	240.0509737	4386.336779	52.2	24.7	14.2
1.72E+09	SCAN	239.2486247	4169.609038	52.2	24.7	14.2
1.72E+09	SCAN	238.4448156	4276.403535	52.3	24.7	14.2
1.72E+09	SCAN	237.6430446	4092.575603	52.3	24.7	14.3
1.72E+09	SCAN	236.8501349	4160.128047	52.3	24.7	14.2
1.72E+09	SCAN	236.0622804	4248.16714	52.2	24.7	14.2
1.72E+09	SCAN	235.2726594	4105.162967	52.3	24.7	14.2
1.72E+09	SCAN	234.4882274	4303.940032	52.2	24.7	14.2
1.72E+09	SCAN	233.7084634	4019.32223	52.3	24.7	14.2
1.72E+09	SCAN	232.9340864	4214.27915	52.2	24.7	14.2
1.72E+09	SCAN	232.1576303	3802.107336	52.2	24.7	14.2
1.72E+09	SCAN	231.3840273	3329.576297	52.2	24.7	14.2
1.72E+09	SCAN	230.6104306	4132.119813	52.2	24.7	14.2
1.72E+09	SCAN	229.8405268	3146.16152	52.2	24.7	14.2
1.72E+09	SCAN	229.0629092	3399.176019	52.2	24.6	14.2
1.72E+09	SCAN	228.3062493	3425.073769	52.2	24.6	14.2
1.72E+09	SCAN	227.5503866	4066.946095	52.2	24.7	14.2
1.72E+09	SCAN	226.7990326	3354.516699	52.3	24.7	14.2
1.72E+09	SCAN	226.0460799	3747.490663	52.3	24.7	14.2
1.72E+09	SCAN	225.2909396	3740.226528	52.2	24.7	14.2
1.72E+09	SCAN	224.5436234	3800.793872	52.2	24.6	14.1
1.72E+09	SCAN	223.8043824	4182.826927	52.3	24.7	14.2
1.72E+09	SCAN	223.0695875	4022.938882	52.2	24.7	14.2
1.72E+09	SCAN	222.3293155	4075.825852	52.3	24.7	14.2
1.72E+09	SCAN	221.579079	4169.746243	52.2	24.7	14.2
1.72E+09	SCAN	220.8518523	4028.928093	52.3	24.7	14.2
1.72E+09	SCAN	220.1270421	4115.94663	52.3	24.6	14.2
1.72E+09	SCAN	219.4005681	4075.380323	52.3	24.7	14.2
1.72E+09	SCAN	218.6750098	2901.348464	52.3	24.7	14.2
1.72E+09	SCAN	217.9532534	4257.823876	52.3	24.7	14.2
1.72E+09	SCAN	217.2361553	2935.73594	52.3	24.7	14.2
1.72E+09	SCAN	216.5205206	3651.701823	52.3	24.7	14.2
1.72E+09	SCAN	215.8112021	4073.029345	52.2	24.6	14.2
1.72E+09	SCAN	215.0992719	4257.45697	52.3	24.7	14.2
1.72E+09	SCAN	214.3799156	4248.262721	52.3	24.7	14.2
1.72E+09	SCAN	213.6822375	3870.734293	52.3	24.7	14.2
1.72E+09	SCAN	212.9827589	4131.6897	52.3	24.7	14.2
1.72E+09	SCAN	212.2890087	4000.469704	52.3	24.7	14.2
1.72E+09	SCAN	211.5943155	4127.357735	52.2	24.6	14.2
1.72E+09	SCAN	210.9029427	3860.158749	52.3	24.7	14.2
1.72E+09	SCAN	210.2125973	3946.930626	52.3	24.7	14.2
1.72E+09	SCAN	209.5233889	4107.902434	52.3	24.7	14.2
1.72E+09	SCAN	208.8392274	4049.365409	52.3	24.7	14.2
1.72E+09	SCAN	208.1612199	3810.247113	52.3	24.7	14.2
1.72E+09	SCAN	207.4911209	4158.150143	52.3	24.7	14.2
1.72E+09	SCAN	206.8175895	2767.580163	52.3	24.6	14.2
1.72E+09	SCAN	206.1461896	3781.019454	52.3	24.7	14.2
1.72E+09	SCAN	205.4743134	3495.296308	52.3	24.7	14.2
1.72E+09	SCAN	204.8057314	3845.920305	52.3	24.7	14.2
1.72E+09	SCAN	204.1428588	4063.97076	52.3	24.7	14.2
1.72E+09	SCAN	203.480523	3432.829682	52.2	24.6	14.2
1.72E+09	SCAN	202.8240503	3069.242165	52.3	24.7	14.2
1.72E+09	SCAN	202.1710137	4203.382948	52.3	24.7	14.2
1.72E+09	SCAN	201.5149474	4287.242697	52.3	24.7	14.2
1.72E+09	SCAN	200.8641414	4105.70716	52.3	24.7	14.2
1.72E+09	SCAN	200.2142765	4295.630676	52.2	24.6	14.1
1.72E+09	SCAN	199.5629362	3976.667022	52.3	24.7	14.2
1.72E+09	SCAN	198.9153476	4233.332087	52.3	24.7	14.2
1.72E+09	SCAN	198.2736166	4049.906519	52.3	24.7	14.2
1.72E+09	SCAN	197.6390078	4042.643926	52.3	24.6	14.2
1.72E+09	SCAN	197.0029818	4042.485139	52.3	24.7	14.2
1.72E+09	SCAN	196.3709812	4001.949664	52.2	24.6	14.1
1.72E+09	SCAN	195.7443468	3997.944523	52.3	24.7	14.2
1.72E+09	SCAN	195.1140034	4241.413283	52.2	24.6	14.2
1.72E+09	SCAN	194.4852608	4123.1491	52.3	24.7	14.2
1.72E+09	SCAN	193.8642905	3717.575439	52.3	24.7	14.2
1.72E+09	SCAN	193.247212	3992.912661	52.3	24.7	14.2
1.72E+09	SCAN	192.6305258	4150.77347	52.2	24.6	14.1
1.72E+09	SCAN	192.0163634	3887.903365	52.3	24.7	14.2
1.72E+09	SCAN	191.3993016	3870.581672	52.3	24.7	14.2
1.72E+09	SCAN	190.7875415	3339.83735	52.3	24.6	14.2
1.72E+09	SCAN	190.1798226	3663.749619	52.3	24.7	14.2
1.72E+09	SCAN	189.572127	3283.546472	52.3	24.7	14.2
1.72E+09	SCAN	188.9649034	4141.24623	52.2	24.6	14.1
1.72E+09	SCAN	188.3512691	4124.280652	52.3	24.7	14.2
1.72E+09	SCAN	187.7490186	4053.95945	52.3	24.7	14.2
1.72E+09	SCAN	187.1516869	4155.094643	52.3	24.7	14.2
1.72E+09	SCAN	186.5545284	4214.760137	52.3	24.7	14.2
1.72E+09	SCAN	185.9642305	4110.60336	52.3	24.7	14.2
1.72E+09	SCAN	185.3763612	2834.62233	52.3	24.6	14.2
1.72E+09	SCAN	184.7880132	4106.820213	52.3	24.6	14.2
1.72E+09	SCAN	184.2053555	3931.942953	52.3	24.7	14.2
1.72E+09	SCAN	183.6206228	4191.742141	52.3	24.6	14.2
1.72E+09	SCAN	183.0380722	4008.253366	52.3	24.7	14.2
1.72E+09	SCAN	182.4547066	3930.63103	52.3	24.7	14.2
1.72E+09	SCAN	181.8756582	3097.205692	52.2	24.6	14.1
1.72E+09	SCAN	181.2968519	4097.61209	52.3	24.6	14.2
1.72E+09	SCAN	180.7212691	4090.918356	52.3	24.7	14.2
1.72E+09	SCAN	180.1507506	4203.777604	52.3	24.6	14.2
1.72E+09	SCAN	179.5823646	4173.432267	52.3	24.6	14.2
1.72E+09	SCAN	179.0127682	4054.573017	52.3	24.7	14.2
1.72E+09	SCAN	178.4449381	3986.188095	52.3	24.6	14.2
1.72E+09	SCAN	177.8831418	3879.518469	52.3	24.6	14.2
1.72E+09	SCAN	177.3252345	4189.488286	52.3	24.7	14.2
1.72E+09	SCAN	176.7610599	3894.948589	52.3	24.6	14.2
1.72E+09	SCAN	176.2009838	3405.550637	52.3	24.7	14.2
1.72E+09	SCAN	175.6426811	4052.462533	52.3	24.6	14.1
1.72E+09	SCAN	175.0866194	4093.677864	52.3	24.6	14.2
1.72E+09	SCAN	174.5353417	4274.350091	52.3	24.6	14.2
1.72E+09	SCAN	173.9855737	4141.623928	52.3	24.6	14.2
1.72E+09	SCAN	173.4410993	4336.084445	52.3	24.7	14.2
1.72E+09	SCAN	172.8972866	4040.195826	52.3	24.7	14.2
1.72E+09	SCAN	172.3544242	4206.726732	52.3	24.6	14.1
1.72E+09	SCAN	171.8138512	4030.478967	52.3	24.7	14.2
1.72E+09	SCAN	171.2790578	4196.71388	52.3	24.7	14.2
1.72E+09	SCAN	170.7467902	3292.111738	52.3	24.7	14.2
1.72E+09	SCAN	170.2118444	3767.211123	52.3	24.7	14.2
1.72E+09	SCAN	169.6793484	4018.369506	52.3	24.7	14.2
1.72E+09	SCAN	169.1516088	4167.739048	52.3	24.7	14.2
1.72E+09	SCAN	168.6252128	3984.982544	52.3	24.6	14.2
1.72E+09	SCAN	168.1030314	4058.433244	52.3	24.7	14.2
1.72E+09	SCAN	167.5803062	3339.126661	52.3	24.7	14.2
1.72E+09	SCAN	167.0581676	3792.996335	52.3	24.7	14.2
1.72E+09	SCAN	166.5355341	3238.746864	52.4	24.6	14.2
1.72E+09	SCAN	166.0155576	3636.051251	52.3	24.6	14.1
1.72E+09	SCAN	165.4987567	3743.678225	52.3	24.6	14.2
1.72E+09	SCAN	164.9876149	4035.984108	52.3	24.6	14.2
1.72E+09	SCAN	164.4726299	4184.792498	52.3	24.6	14.2
1.72E+09	SCAN	163.9634573	4091.161933	52.3	24.7	14.2
1.72E+09	SCAN	163.4544512	4328.143537	52.3	24.6	14.2
1.72E+09	SCAN	162.9468668	4096.014967	52.4	24.8	14.3
1.72E+09	SCAN	162.4451123	4339.879924	52.3	24.6	14.1
1.72E+09	SCAN	161.9428907	4024.374134	52.3	24.6	14.2
1.72E+09	SCAN	161.4427181	4175.81716	52.3	24.6	14.2
1.72E+09	SCAN	160.9332469	4055.189666	52.3	24.6	14.2
1.72E+09	SCAN	160.4350998	4020.461491	52.3	24.6	14.2
1.72E+09	SCAN	159.9395322	3373.091732	52.3	24.6	14.2
1.72E+09	SCAN	159.445883	3917.080151	52.3	24.6	14.2
1.72E+09	SCAN	158.9525755	3143.927706	52.3	24.6	14.2
1.72E+09	SCAN	158.4666738	3424.894941	52.3	24.6	14.1
1.72E+09	SCAN	157.9794131	4189.223127	52.3	24.6	14.2
1.72E+09	SCAN	157.4952575	3390.236139	52.3	24.6	14.2
1.72E+09	SCAN	157.0116222	3960.409049	52.3	24.6	14.1
1.72E+09	SCAN	156.5315029	4063.713308	52.3	24.6	14.2
1.72E+09	SCAN	156.054289	4221.328999	52.3	24.6	14.2
1.72E+09	SCAN	155.5759961	3465.997734	52.3	24.6	14.2
1.72E+09	SCAN	155.0964661	4105.532957	52.3	24.6	14.1
1.72E+09	SCAN	154.6184631	4240.30948	52.3	24.6	14.1
1.72E+09	SCAN	154.143003	4073.050928	52.3	24.6	14.2
1.72E+09	SCAN	153.6743158	4242.080807	52.3	24.6	14.2
1.72E+09	SCAN	153.2037806	4191.843888	52.4	24.6	14.2
1.72E+09	SCAN	152.7307249	4043.171162	52.3	24.6	14.2
1.72E+09	SCAN	152.2634539	4232.920474	52.3	24.6	14.2
1.72E+09	SCAN	151.8005608	3878.379209	52.3	24.6	14.1
1.72E+09	SCAN	151.3259247	4087.514449	52.4	24.6	14.2
1.72E+09	SCAN	150.8618385	3804.202404	52.4	24.6	14.2
1.72E+09	SCAN	150.3979893	3034.907104	52.4	24.6	14.2
1.72E+09	SCAN	149.9395453	4201.118302	52.4	24.6	14.2
1.72E+09	SCAN	149.4813498	4128.811487	52.4	24.6	14.2
1.72E+09	SCAN	149.0262857	3967.084284	52.3	24.6	14.1
1.72E+09	SCAN	148.5720157	4069.915264	52.4	24.6	14.2
1.72E+09	SCAN	148.117575	3958.983047	52.4	24.6	14.2
1.72E+09	SCAN	147.669941	4159.810473	52.4	24.6	14.2
1.72E+09	SCAN	147.2205707	3892.884354	52.3	24.6	14.2
1.72E+09	SCAN	146.7753183	4047.873116	52.4	24.6	14.2
1.72E+09	SCAN	146.3291555	4089.011367	52.3	24.6	14.1
1.72E+09	SCAN	145.886506	3959.419327	52.4	24.7	14.2
1.72E+09	SCAN	145.445928	3836.699849	52.4	24.7	14.2
1.72E+09	SCAN	145.0059814	4051.51135	52.4	24.7	14.2
1.72E+09	SCAN	144.5685078	3972.893125	52.4	24.7	14.2
1.72E+09	SCAN	144.1314491	3389.266457	52.4	24.7	14.2
1.72E+09	SCAN	143.6910548	3828.826772	52.4	24.7	14.2
1.72E+09	SCAN	143.25575	4159.281695	52.3	24.7	14.2
1.72E+09	SCAN	142.8229076	3765.675665	52.4	24.7	14.2
1.72E+09	SCAN	142.3878532	3951.197843	52.4	24.7	14.2
1.72E+09	SCAN	141.9568345	3929.479437	52.4	24.7	14.2
1.72E+09	SCAN	141.5279868	4230.503206	52.4	24.7	14.2
1.72E+09	SCAN	141.1004876	4340.915896	52.3	24.6	14.2
1.72E+09	SCAN	140.6741931	4099.594619	52.4	24.7	14.2
1.72E+09	SCAN	140.2522849	4279.186167	52.4	24.7	14.2
1.72E+09	SCAN	139.8313499	4154.094129	52.4	24.6	14.2
1.72E+09	SCAN	139.4117064	4272.285856	52.4	24.7	14.2
1.72E+09	SCAN	138.9908271	4001.971246	52.4	24.7	14.3
1.72E+09	SCAN	138.5703764	4031.470232	52.4	24.7	14.2
1.72E+09	SCAN	138.1504519	3973.502067	52.4	24.7	14.2
1.72E+09	SCAN	137.7339824	3340.364586	52.4	24.6	14.2
1.72E+09	SCAN	137.318014	2996.0335	52.3	24.6	14.2
1.72E+09	SCAN	136.9057481	4086.611057	52.4	24.7	14.2
1.72E+09	SCAN	136.4968647	3861.959366	52.3	24.7	14.2
1.72E+09	SCAN	136.0886518	3819.93314	52.3	24.6	14.2
1.72E+09	SCAN	135.6822058	3966.68192	52.3	24.6	14.2
1.72E+09	SCAN	135.2773626	4265.43796	52.4	24.7	14.3
1.72E+09	SCAN	134.8755044	3965.516452	52.4	24.7	14.2
1.72E+09	SCAN	134.4731706	2644.700356	52.4	24.7	14.2
1.72E+09	SCAN	134.0693899	3739.386342	52.3	24.6	14.2
1.72E+09	SCAN	133.6678246	4104.469236	52.4	24.7	14.2
1.72E+09	SCAN	133.2682055	4328.101913	52.3	24.7	14.2
1.72E+09	SCAN	132.8706408	4088.138807	52.4	24.7	14.2
1.72E+09	SCAN	132.4746945	4179.523225	52.4	24.7	14.2
1.72E+09	SCAN	132.0761542	4020.506198	52.3	24.7	14.2
1.72E+09	SCAN	131.68212	3992.319135	52.3	24.6	14.2
1.72E+09	SCAN	131.2928409	3757.259937	52.4	24.7	14.3
1.72E+09	SCAN	130.9012232	3959.268247	52.4	24.7	14.2
1.72E+09	SCAN	130.5090593	4335.871701	52.4	24.7	14.3
1.72E+09	SCAN	130.1176357	4060.614643	52.4	24.7	14.2
1.72E+09	SCAN	129.7304911	3891.368937	52.4	24.7	14.2
1.72E+09	SCAN	129.3444052	3274.406181	52.4	24.7	14.3
1.72E+09	SCAN	128.9612448	3359.17703	52.4	24.7	14.2
1.72E+09	SCAN	128.5776858	3063.091083	52.4	24.7	14.2
1.72E+09	SCAN	128.1974018	3096.277634	52.4	24.7	14.2
1.72E+09	SCAN	127.8181113	4200.282741	52.4	24.7	14.2
1.72E+09	SCAN	127.4401866	4038.854613	52.4	24.7	14.3
1.72E+09	SCAN	127.0598861	4271.763245	52.3	24.7	14.2
